  -0.26794	   0.16671	   0.46066	  -0.02558
  -1.73820	   1.70178	  -0.06457	  -0.30411
   1.41582	   0.63389	   0.21652	  -0.20202
   0.56645	  -0.08360	   0.06419	   0.11271
  -1.38867	  -1.48226	  -0.24264	   0.26496
   0.13749	   1.70807	   0.08751	   0.13321
  -0.34236	   1.09009	   0.19993	  -0.19671
   0.41531	  -0.77855	  -0.21513	   0.30215
   1.52513	  -0.82871	  -0.16186	  -0.09972
  -0.83020	  -0.88336	   0.14777	  -0.32715
   1.74337	   0.53395	  -0.21430	  -0.03688
  -0.50863	   0.19884	   0.14099	  -0.07331
   0.49282	   0.16159	  -0.00689	  -0.03862
   1.38630	  -1.14584	   0.46097	   0.19591
   1.99986	   0.19150	   0.17303	  -0.31596
  -0.76114	  -1.32253	   0.31605	  -0.25857
  -1.72580	   1.98949	  -0.53292	   0.35578
   0.23592	   0.85200	   0.08994	  -0.05629
  -1.46384	  -0.74018	  -0.11671	  -0.38353
  -0.69901	   1.49456	  -0.07682	   0.23462
   1.31870	  -1.23329	  -0.14292	  -0.17574
  -0.21581	  -0.69884	   0.20065	  -0.26194
  -1.74629	   1.59426	  -0.22662	  -0.04432
  -1.39052	  -1.10549	   0.25344	   0.23773
  -1.96332	  -0.42490	  -0.44828	  -0.29623
  -0.71022	  -0.32813	   0.11881	  -0.50780
   1.28409	   1.71237	  -0.34330	  -0.17466
  -0.79109	   0.81874	   0.10991	  -0.08980
  -1.94034	  -1.24597	  -0.15109	  -0.23824
  -1.19573	   0.02199	  -0.01484	  -0.01802
   1.64368	   0.70933	  -0.01742	  -0.26671
   1.75584	   1.18924	  -0.29992	  -0.01656
   0.71810	  -0.65494	  -0.57224	   0.19476
   1.33605	   0.96744	   0.32585	   0.06540
  -0.90112	   0.54430	  -0.23738	   0.20741
   1.07036	   1.63076	  -0.22108	  -0.11928
  -1.92114	   1.96407	   0.34666	  -0.14004
   0.83220	   1.63469	   0.20163	  -0.47664
   1.86843	  -1.66908	  -0.18752	   0.32000
   0.90278	  -1.72633	  -0.32865	  -0.28825
   1.21850	  -1.60134	  -0.03003	   0.04134
   0.54144	  -0.30008	  -0.07226	   0.16108
  -1.75838	   1.50763	  -0.35762	  -0.24580
  -0.36081	  -0.88962	   0.50701	  -0.20291
  -0.12839	  -1.85168	   0.22146	  -0.01907
   1.41782	  -1.94522	   0.25284	   0.07479
   1.00744	  -1.51128	  -0.13033	  -0.18362
   1.64874	  -0.92973	   0.13241	  -0.05425
   0.93794	   0.57172	   0.33037	   0.11603
  -0.82562	   0.38713	  -0.24304	   0.03303
   0.14272	  -1.48764	  -0.39662	   0.21177
   0.45728	  -1.84128	   0.27386	   0.50770
  -0.65850	   0.45951	  -0.05122	   0.20840
   0.74072	  -0.82416	  -0.31140	  -0.13389
  -0.25118	  -1.43705	   0.39111	   0.37352
   1.35931	   1.04404	  -0.53389	   0.31356
  -1.22121	   1.74266	   0.07292	   0.01589
  -1.30577	  -0.90470	   0.42424	  -0.03393
   1.88396	   1.56443	   0.53165	   0.38388
   0.61316	   1.87313	  -0.48953	   0.30858
   1.75284	  -0.14292	  -0.15161	  -0.28289
  -0.74291	  -1.28600	   0.14202	   0.30956
   0.29828	  -1.92948	   0.21627	  -0.04125
  -0.43613	   0.90790	  -0.25479	   0.28762
   0.72701	   0.55303	   0.06858	   0.16410
  -0.89992	   1.78261	   0.05918	   0.47386
   0.56157	  -1.69519	   0.30005	   0.18680
  -0.24739	  -1.89416	  -0.05342	  -0.65506
  -1.60706	   1.16263	   0.35254	  -0.22662
   1.00801	  -1.25629	  -0.01336	   0.27205
   1.86496	   0.05208	  -0.22569	   0.10433
   1.71496	  -0.91037	   0.14900	   0.06410
   0.87171	  -1.10559	  -0.18328	   0.47426
  -0.99093	  -1.49840	  -0.43084	   0.19226
  -0.20455	  -1.00547	   0.04443	   0.39838
   1.55740	   1.59161	  -0.00490	  -0.40697
  -1.54611	   0.73340	   0.18382	   0.07173
  -1.71196	  -0.84289	  -0.24527	   0.21990
  -0.62252	  -1.54244	  -0.47203	  -0.35390
  -0.43800	   1.23408	  -0.12358	  -0.15007
   1.26917	   1.80678	  -0.04007	   0.11568
   1.29960	   1.30522	   0.48058	  -0.19943
  -0.17772	  -1.47935	   0.15136	   0.49338
  -1.02877	  -0.97494	   0.16366	  -0.14714
  -1.78393	   0.63261	  -0.77248	   0.00593
  -0.64832	  -1.27398	  -0.06340	   0.06483
   0.05835	  -0.28378	  -0.06259	   0.44869
   1.03051	  -1.21137	  -0.20132	   0.32182
   1.35699	  -0.49733	  -0.33031	  -0.45502
   1.21569	  -0.86618	   0.04765	   0.09781
  -0.72949	   0.35369	  -0.11359	  -0.24378
   0.49089	   1.08579	  -0.19095	   0.33420
   0.63155	  -0.09256	   0.01705	  -0.14511
   1.54864	   0.26171	   0.15813	   0.25541
   1.26027	  -1.90839	   0.21068	   0.03187
   1.09741	  -1.17017	   0.22887	   0.35878
   0.87291	  -1.23652	  -0.09041	  -0.20126
   0.91213	  -1.67037	  -0.27036	   0.01025
  -1.16379	  -0.05968	   0.50385	  -0.41744
   0.47391	   0.70800	  -0.08315	  -0.17088
  -0.72126	   1.03985	   0.04578	   0.10770
  -0.29090	  -0.20751	   0.11616	   0.03595
   0.47473	   0.36250	  -0.12170	  -0.38705
  -1.45340	  -0.30546	   0.28166	   0.33876
  -0.08243	   0.07855	  -0.23047	   0.32695
   1.25975	   0.52651	  -0.03564	   0.02094
  -1.95765	  -1.61739	  -0.29451	  -0.00682
   0.63461	   1.36721	   0.04949	   0.48175
   1.29559	   0.40124	   0.13154	   0.68141
   1.79655	  -0.62067	  -0.06499	   0.00030
   1.81353	   0.81981	   0.38620	   0.07221
  -0.39497	  -0.37485	  -0.33033	  -0.07627
  -1.16376	   1.68818	  -0.00279	  -0.28148
  -0.58621	   1.62568	   0.24720	  -0.34975
   1.88795	  -0.54112	  -0.02972	   0.05468
   0.16987	  -0.61151	   0.39547	   0.17619
  -0.44991	   0.74214	   0.05531	  -0.29841
  -1.62644	   1.06182	   0.29667	  -0.40837
  -1.39394	   0.14373	  -0.43423	  -0.36828
   0.05830	   0.73802	   0.28213	  -0.24527
  -0.82786	  -0.20900	  -0.17689	  -0.23599
   0.31837	   1.05061	  -0.23455	  -0.09474
   0.08153	  -0.16446	  -0.12952	   0.08158
  -1.93393	  -0.98948	  -0.40782	   0.29578
   0.50123	   1.99032	   0.27328	  -0.52232
   1.59345	   1.62387	   0.34068	  -0.14146
   1.92314	  -1.60688	   0.08475	  -0.58173
  -0.27991	   1.10238	  -0.24369	   0.04927
  -1.75636	   1.15605	  -0.00668	   0.21009
  -0.27552	  -0.58976	   0.11846	   0.22275
   1.30064	  -1.25039	  -0.13515	  -0.14397
   1.76966	  -0.38538	  -0.29792	   0.23306
  -0.23280	  -0.80872	   0.47873	  -0.11418
   0.12266	   1.92089	   0.20634	  -0.26047
   0.04169	   1.89508	  -0.30869	  -0.01207
   0.16608	   1.12348	   0.24496	  -0.26264
   0.30195	   0.89085	   0.03751	  -0.01420
   1.52289	   0.61939	  -0.20225	   0.01236
  -0.24553	  -0.26135	   0.29566	  -0.14297
  -1.04364	  -0.78893	   0.15092	  -0.50665
  -1.13821	  -1.65645	   0.17518	  -0.33287
   0.16053	  -0.76036	   0.12112	   0.03895
   0.50510	  -0.21378	  -0.05155	  -0.01269
   1.30034	   1.00170	   0.17714	  -0.18047
   1.56751	   1.33349	  -0.07598	   0.26397
  -0.43271	  -1.42952	  -0.34929	  -0.41077
  -1.38792	   0.75515	  -0.22627	   0.42003
   1.54701	   0.15961	   0.03055	  -0.05163
  -1.91322	   1.62772	  -0.22032	   0.42225
  -0.69258	   0.30868	  -0.43171	   0.34671
   0.94696	   0.41421	   0.36442	   0.41475
  -1.88777	   1.44497	   0.30873	  -0.20268
   0.95588	  -0.66069	  -0.10540	   0.19198
  -1.39391	   0.96747	   0.20332	   0.25794
  -1.40085	   0.26437	   0.14737	  -0.00319
  -0.78778	   0.00157	  -0.15109	  -0.33291
   1.89226	  -0.10978	  -0.20624	  -0.10519
  -1.74161	   1.97995	  -0.10972	   0.71022
  -1.90507	   0.38099	  -0.11076	   0.00763
   1.27159	   1.92925	  -0.20731	   0.19403
   0.90537	   0.93936	   0.11314	  -0.29294
  -0.09183	  -0.14580	  -0.08210	  -0.24562
   1.97403	  -1.84775	   0.04848	  -0.28131
  -0.31238	   0.21284	   0.09806	   0.31128
   1.46713	  -0.25890	   0.15351	  -0.01516
   1.27877	   1.60987	  -0.29498	  -0.28450
   0.47340	   0.66947	   0.21806	  -0.73453
   1.43248	   0.60112	  -0.33549	  -0.07149
  -0.21213	  -0.22908	   0.03412	  -0.20155
   0.38497	  -0.35503	  -0.02408	  -0.34407
   0.19840	   0.53762	   0.11652	   0.44872
   1.36851	  -0.78358	  -0.20858	  -0.15590
  -0.56105	  -1.82271	   0.17000	   0.40843
   0.43563	   0.53098	  -0.27753	  -0.10770
   0.87869	   1.70389	   0.14288	  -0.03063
   0.50497	  -1.35446	   0.12142	  -0.59213
   0.81520	   0.39185	  -0.10837	  -0.40263
   0.34661	   0.29413	  -0.13548	   0.01242
  -0.59374	   1.10133	   0.35063	  -0.09430
  -0.74687	   0.64729	  -0.13652	  -0.10665
   0.50454	   0.65255	   0.39193	  -0.39823
  -0.19676	   1.05612	  -0.37297	  -0.51282
   1.64951	   0.08860	   0.09027	   0.25715
  -0.68228	  -1.17217	  -0.02259	  -0.21798
   0.30459	   0.02706	  -0.28515	   0.21610
  -1.39403	   1.47447	  -0.38899	  -0.04240
  -1.16147	   1.74378	  -0.04127	  -0.11312
  -1.50543	  -1.46524	   0.71356	  -0.23490
  -1.79537	  -0.68151	  -0.19707	   0.23138
  -0.01653	  -1.65424	  -0.04622	   0.15855
   0.86018	   0.09671	  -0.18275	  -0.12618
  -1.05523	   1.34718	   0.19785	  -0.25988
   1.56431	   0.12348	  -0.05617	   0.49657
  -0.78162	   0.84628	  -0.67466	   0.14362
   0.39466	   0.40315	  -0.10848	  -0.21095
   0.11107	   0.11197	   0.52524	  -0.02062
   0.46111	  -1.94005	  -0.18782	   0.24378
  -1.88330	   0.85897	  -0.22105	  -0.55071
  -1.61972	   1.80322	  -0.10309	  -0.01022
  -0.11517	   0.66923	  -0.12294	   0.02061
   1.56382	  -1.76987	  -0.49238	  -0.05238
   1.87691	  -1.22734	   0.32624	  -0.20636
  -1.35840	   1.70616	   0.24528	  -0.68925
  -0.38855	  -1.07279	   0.29543	   0.02463
  -1.09155	   1.69181	  -0.74205	  -0.05590
   0.74879	   0.33428	  -0.25017	   0.13640
   1.11799	  -1.23476	  -0.19272	  -0.45895
   1.65040	   0.73584	  -0.32878	  -0.41384
   0.13755	  -0.49839	  -0.27338	  -0.26371
  -1.29282	   1.95583	  -0.02738	   0.23901
   1.06028	  -0.65956	   0.34169	   0.23620
  -1.80192	   1.28033	   0.45222	   0.45764
  -1.24851	   0.11941	  -0.26756	   0.52133
  -0.02605	   1.82831	   0.31255	  -0.15750
  -0.40228	  -1.44072	  -0.14787	  -0.23825
   0.07084	  -1.83966	  -0.24343	  -0.00028
   1.11730	  -1.42070	   0.18992	  -0.03148
  -0.51576	  -0.61048	   0.52045	   0.13637
   0.08574	  -1.21169	   0.31950	   0.28799
  -1.26155	  -0.83659	   0.17954	  -0.06025
   1.15704	  -1.58466	  -0.29196	   0.01860
  -1.17766	   0.26380	   0.25860	   0.03951
   0.72252	   0.74038	   0.09714	   0.03398
   1.13837	  -1.93303	   0.24605	   0.05373
  -1.94172	   0.66298	  -0.22637	  -0.50349
   1.11392	   0.81880	  -0.00818	   0.39309
  -0.48420	  -1.28351	  -0.44544	  -0.05931
  -0.98960	  -1.41394	  -0.13011	  -0.10264
   0.16733	  -1.32372	   0.12265	   0.10317
   1.88854	  -0.69288	  -0.32691	  -0.20303
  -0.09131	   0.45172	   0.14104	  -0.29955
   0.21364	   0.21103	   0.04599	  -0.31916
   0.96079	   1.92251	   0.16633	  -0.14216
   0.29621	  -0.57731	  -0.21447	  -0.13032
   0.67721	   1.22518	  -0.58518	  -0.30933
   0.46858	  -0.02168	   0.18036	   0.22819
   1.93851	   1.48975	  -0.12702	  -0.50748
  -0.81807	   1.42513	  -0.03694	   0.61895
  -1.91692	  -1.81137	   0.05888	  -0.30586
  -1.35003	   1.83099	   0.03267	   0.15178
   1.26706	  -1.59561	  -0.10270	   0.62428
   0.40761	   0.34288	  -0.30946	  -0.10100
  -0.63687	   0.64467	   0.24373	  -0.02695
   1.10395	   1.99467	   0.26586	  -0.13420
   1.05915	  -1.87097	   0.30420	  -0.08065
   1.33482	  -1.06801	   0.23072	   0.36958
  -1.20260	   0.26425	   0.16348	  -0.23776
  -1.70588	  -0.85250	   0.05766	  -0.18982
  -1.21924	   0.79333	  -0.09128	  -0.05913
   1.56938	  -1.54192	  -0.15812	   0.37284
  -1.13411	  -1.21506	   0.24343	  -0.02476
   0.50406	   0.29579	   0.38370	   0.12825
   1.82876	  -0.39375	   0.11984	  -0.03650
  -0.78556	   1.59137	  -0.26330	  -0.05051
  -1.03181	   1.24974	   0.51435	  -0.26956
  -0.62439	  -0.63775	   0.66259	   0.22610
   0.30287	  -0.34606	   0.34278	   0.21636
  -0.98966	  -0.56282	   0.23939	  -0.03825
  -1.49402	   1.15988	   0.47799	   0.17262
   0.18881	   0.92764	   0.02814	  -0.18676
  -1.28687	   0.87761	   0.00881	  -0.20248
  -1.08318	  -1.47195	  -0.03055	  -0.48528
   1.41232	   1.25018	  -0.30690	   0.31494
   0.42590	  -1.73647	   0.03413	   0.19289
  -1.35237	   0.28164	   0.22161	  -0.01188
  -0.54948	  -0.65483	  -0.20181	   0.35649
   0.08627	   1.65662	  -0.30738	   0.12810
  -0.33176	   0.12205	  -0.18143	   0.32342
   0.29242	   1.81500	   0.21537	   0.18100
  -1.41521	  -1.92438	  -0.57588	   0.29028
  -1.57643	   1.36298	   0.18756	  -0.14884
  -1.75459	   1.95053	  -0.28011	  -0.03090
  -1.11893	   1.53813	  -0.53370	   0.22197
  -1.30286	  -0.87669	  -0.25000	  -0.08682
   1.22933	   0.65621	  -0.15488	   0.20634
  -0.30431	   0.91524	   0.08943	   0.23662
   1.32373	  -0.42559	   0.44269	   0.44666
  -1.36525	   1.45116	  -0.13889	  -0.41000
   1.27855	   0.69983	   0.30527	   0.05304
  -0.70091	   1.42780	   0.11140	  -0.22343
  -1.87431	   1.32698	   0.35263	   0.26394
   1.75361	   1.56922	  -0.23493	  -0.17632
  -1.94531	  -1.85975	   0.28545	   0.09911
  -0.10926	   1.05813	   0.42719	   0.17615
   0.46246	   1.21105	  -0.26557	  -0.42097
  -1.10349	  -0.57523	   0.21101	  -0.26075
   0.77899	   0.83660	   0.07310	  -0.24083
   0.86276	   0.23628	   0.13837	   0.30677
   0.13407	   0.43589	  -0.09440	   0.45044
   1.64667	  -1.69525	  -0.01492	   0.29892
  -1.70110	   1.84263	  -0.01658	   0.01929
   1.39860	  -1.68825	   0.17300	  -0.34398
  -1.93871	  -0.50675	   0.59749	   0.12371
  -0.35039	   0.19910	  -0.13492	  -0.40009
   1.62205	  -0.17084	  -0.09387	   0.05773
  -1.26591	   1.20228	  -0.16284	  -0.30394
   0.87439	   1.04035	   0.07274	  -0.23131
   1.40686	   0.36793	  -0.22235	  -0.39993
  -0.93714	  -0.55911	   0.15290	   0.10056
   0.66079	   1.17116	  -0.33650	  -0.21792
   0.20467	  -1.87475	  -0.27033	   0.45118
   1.83451	  -1.34438	   0.26482	  -0.10662
   1.18152	   0.43642	   0.24487	  -0.05955
  -1.53924	  -0.73778	   0.18004	   0.02861
   1.24489	   1.67645	  -0.12856	  -0.06518
  -0.76459	   1.57118	  -0.57688	   0.15997
  -1.51658	  -0.47135	  -0.25558	  -0.01576
  -1.44882	  -1.33369	  -0.10301	  -0.27169
  -0.01204	   1.56817	  -0.38986	  -0.16281
   1.82810	  -1.29156	  -0.04071	   0.17767
   0.32947	  -0.74047	   0.13474	   0.20338
  -0.92669	   1.74683	   0.16594	   0.05069
  -1.54459	  -1.02909	  -0.13929	  -0.39718
  -0.83091	   1.57581	  -0.20904	   0.04012
   1.15912	  -0.72618	  -0.30467	   0.12473
  -1.65570	  -0.84671	  -0.67071	  -0.38892
  -0.49944	   1.36194	   0.38185	   0.10579
  -1.60117	  -0.16021	   0.22622	  -0.39129
   0.05788	   1.37664	  -0.31621	  -0.25435
   0.35717	  -1.20963	  -0.11915	   0.05252
  -1.03971	  -0.62500	  -0.46226	  -0.33430
  -1.98134	  -1.95407	   0.37239	   0.12025
  -0.02563	   0.96426	  -0.25208	   0.34885
  -0.59441	   1.09224	  -0.25981	   0.07149
   1.25625	   0.39367	  -0.42200	  -0.17854
   0.22116	  -0.87754	   0.21446	  -0.05628
  -0.04981	  -0.24726	   0.18619	   0.31595
   1.24972	  -0.68418	  -0.00779	  -0.29573
   1.18664	   1.97471	   0.34347	  -0.02771
   0.50003	  -1.94939	   0.12283	   0.22925
  -1.56009	  -0.25896	  -0.09103	  -0.32617
   1.72551	   0.14213	   0.33175	  -0.18144
   1.07383	  -0.13420	   0.17183	   0.00477
  -0.70083	   1.89135	  -0.58296	  -0.41730
   1.82869	  -0.77024	   0.05747	   0.10369
  -1.07619	  -1.51899	   0.56185	  -0.01653
   0.22787	  -0.52053	   0.23975	   0.29940
   1.63271	   1.98973	   0.14703	  -0.07524
   0.00182	  -0.15410	   0.24010	   0.25806
   0.40390	   1.35763	   0.13328	  -0.42200
   1.92634	  -1.64069	   0.46532	   0.26165
   1.28328	  -1.70249	  -0.39001	   0.12597
  -0.43692	   1.04229	   0.04996	  -0.03981
  -1.72749	   1.64786	   0.11843	  -0.01030
  -0.59328	  -0.93358	   0.03129	  -0.24658
  -0.17624	  -0.13101	  -0.08684	  -0.09479
  -0.46775	   0.68079	   0.15242	   0.50257
  -0.04433	   1.26037	  -0.01307	  -0.07575
   1.73418	   0.83637	   0.18205	  -0.19910
   0.26222	  -1.59011	  -0.38003	   0.22562
   0.29710	  -0.69174	   0.21117	   0.32460
   0.80007	   0.25692	   0.11235	  -0.12236
   0.45156	  -1.87998	   0.05105	   0.12036
   1.66182	   1.60564	  -0.09861	   0.28378
  -0.53656	   0.60166	  -0.29880	  -0.40810
   0.30473	   0.18512	  -0.11357	  -0.40704
  -1.21131	  -1.96999	  -0.33523	   0.15987
   1.79937	  -1.90167	   0.01679	  -0.27874
  -0.53207	   1.70245	   0.27140	  -0.00537
  -1.59117	  -0.82148	   0.12290	   0.25941
   1.88471	   1.39872	   0.19566	  -0.08494
  -0.14371	  -1.98835	   0.04983	   0.08955
   0.18141	   1.08742	  -0.27712	   0.12441
  -1.16157	  -0.53660	   0.23896	  -0.37025
  -0.16445	  -1.54652	  -0.55974	   0.33153
   1.61906	  -0.85225	  -0.11305	  -0.25479
  -1.93125	   1.36115	   0.03049	  -0.03146
  -0.23142	   1.35991	  -0.52941	  -0.23621
   0.31814	  -1.25480	  -0.03515	   0.01676
   1.13349	   0.45494	   0.20909	   0.40367
  -0.44521	   1.66004	  -0.33508	  -0.16995
   0.26377	  -1.69431	  -0.08574	  -0.04415
   0.40689	  -0.20254	   0.35187	   0.20575
   0.85538	  -1.93842	   0.20169	  -0.31319
   1.21707	   0.75312	   0.17461	  -0.40955
  -1.90710	   0.98351	   0.51340	   0.01711
   0.00707	  -1.23299	  -0.22323	   0.17039
  -0.40672	  -0.38712	   0.23202	  -0.54979
   1.15555	  -0.43219	   0.01888	  -0.03466
   0.03772	   1.39181	   0.41286	  -0.44212
  -0.57211	  -1.78890	   0.29895	  -0.21474
  -0.21553	   1.65972	  -0.22057	   0.07896
   1.40592	   0.22397	  -0.28982	   0.52626
  -0.24781	  -1.97103	  -0.02258	  -0.21631
   0.79204	   1.93608	   0.10676	  -0.10156
   0.57101	  -0.29837	   0.15902	   0.12108
  -1.22312	   1.89552	  -0.25453	  -0.54324
   1.82996	  -0.82304	   0.60204	  -0.01343
   0.23166	   0.33755	   0.09805	  -0.07362
   1.20901	   1.46757	   0.19791	  -0.09860
  -0.70980	   0.37834	   0.10533	  -0.09360
  -1.32398	   0.99481	  -0.17840	   0.24666
  -1.14567	  -0.55695	   0.16727	   0.15346
   1.84885	  -1.27696	   0.20311	  -0.33693
   0.50778	  -0.80744	  -0.25091	  -0.41626
  -1.46004	   1.39591	   0.01887	  -0.25176
   0.41628	  -1.14978	   0.47292	   0.14633
   1.03136	  -0.57639	  -0.23548	  -0.12353
   0.32921	  -1.46832	   0.20658	  -0.09417
  -0.09525	  -0.24603	   0.39600	  -0.04680
   1.12559	  -1.80031	   0.13474	  -0.03329
   0.41169	  -0.32502	  -0.49851	   0.33673
   1.71000	   1.50992	   0.52222	  -0.06497
  -1.43837	   0.83652	   0.75950	  -0.01686
  -1.56726	  -1.98046	  -0.29728	   0.11175
   1.24149	   0.99950	  -0.12797	  -0.04229
   0.11928	   0.73146	   0.03664	   0.10530
   1.36020	   1.34410	  -0.43424	   0.25009
   0.65304	   1.91026	  -0.73374	  -0.21272
  -0.16136	  -1.22724	   0.39768	  -0.10907
   1.04406	   1.22186	  -0.21809	   0.35625
  -1.68080	  -1.44980	  -0.20869	  -0.03586
  -1.92398	  -0.12900	  -0.21432	   0.22567
   0.04010	   0.36749	   0.01130	   0.38138
   0.98570	   1.72500	  -0.00665	   0.14523
  -1.53290	  -1.18895	  -0.39990	   0.43880
  -1.83617	   1.12930	   0.58387	   0.42539
   1.42052	  -0.69908	  -0.32304	   0.03828
  -0.86262	   0.70949	  -0.04044	   0.28446
   1.59375	   1.29197	  -0.29331	   0.20611
   1.76434	  -0.08097	  -0.20697	  -0.02682
   0.67179	  -1.52629	  -0.19523	   0.21186
  -0.75738	   0.76529	   0.16276	   0.35524
  -1.34686	  -1.69264	  -0.02740	  -0.23536
   0.89066	  -0.19896	   0.22259	   0.55417
   1.05508	   0.34269	  -0.35201	   0.34273
  -1.42713	   1.40078	  -0.20950	  -0.68021
   1.81490	   0.68432	  -0.15182	  -0.18666
  -0.53437	  -0.81638	  -0.26185	   0.01483
   0.67461	  -1.83184	  -0.11802	  -0.16916
   1.56466	   0.34187	  -0.10899	   0.19729
   0.48496	  -1.35851	   0.13976	  -0.32699
   1.45943	   0.95686	  -0.08132	  -0.14433
  -0.10316	   0.29802	   0.11018	  -0.35780
   0.89714	  -0.56144	  -0.18241	  -0.30923
  -1.59468	  -1.60001	  -0.58745	   0.03298
  -1.78825	   1.40552	  -0.12523	   0.35511
  -0.79512	   0.63188	  -0.41421	   0.12160
  -1.22184	   1.49780	   0.04836	   0.24819
   1.08148	   0.64647	  -0.11871	  -0.23878
   1.94554	   0.49336	  -0.01071	  -0.00163
   1.46874	  -0.07541	   0.34875	   0.47249
  -0.12008	   0.71852	  -0.10801	   0.16270
   1.13106	  -1.87043	  -0.04550	   0.36480
  -1.62600	   0.89434	  -0.36048	  -0.27672
   1.52052	   0.87442	  -0.21770	  -0.28139
  -0.08145	  -0.09214	  -0.25755	   0.24576
   0.29060	  -0.08658	   0.34381	   0.18888
  -0.50913	   1.09384	  -0.10562	  -0.15649
   0.89649	  -1.03199	   0.01494	  -0.00177
  -1.34250	   1.04245	  -0.42602	   0.44125
   0.44114	  -1.38407	  -0.49310	   0.09768
   0.55060	  -0.92878	  -0.05902	   0.25173
   0.32140	   1.15162	  -0.15990	   0.03628
   0.31517	   0.35616	  -0.44892	  -0.14931
  -1.90972	   1.96958	   0.33473	  -0.24755
   1.88283	  -1.12803	  -0.12490	  -0.35939
   0.48184	   1.42633	  -0.21296	   0.05027
   0.39113	   0.57998	   0.05436	   0.32190
  -0.40704	  -1.09123	  -0.09197	   0.07772
  -1.91211	  -0.47832	  -0.29238	  -0.30298
  -1.82194	   1.60688	  -0.36317	   0.15492
   0.08654	   1.96259	   0.40008	   0.28431
   1.23598	  -1.66966	   0.32534	  -0.20554
   1.72858	   0.11816	   0.33015	   0.34805
  -0.83979	  -0.30444	   0.29430	  -0.02243
   1.37997	   0.69135	  -0.05179	   0.12448
  -0.12883	  -1.46961	   0.17355	  -0.19065
   1.57060	  -1.00405	  -0.13863	  -0.14744
   1.23569	   0.56393	   0.02423	   0.37697
   0.39388	  -1.52007	  -0.02184	  -0.38198
   1.03095	   0.17079	   0.34183	  -0.33295
  -1.05654	   1.95400	   0.71831	   0.19358
   0.63557	  -0.90515	  -0.10694	  -0.22805
  -0.72443	  -1.42367	   0.08994	   0.18299
   1.77572	  -1.13019	   0.69251	  -0.17840
  -0.08814	  -1.87090	   0.05132	   0.40018
  -0.01012	  -1.25577	   0.69941	   0.29879
  -1.00453	   0.76418	   0.10523	   0.37587
   1.85476	   1.09343	   0.26608	  -0.10257
  -0.00426	   1.26959	  -0.20427	  -0.27714
   0.45818	  -1.86816	  -0.19542	  -0.16672
   1.37549	   1.09892	   0.58817	  -0.19852
  -1.12097	  -0.77132	  -0.51226	  -0.07408
   0.51862	  -0.34145	   0.14788	   0.61967
   0.08510	  -1.65799	  -0.33749	  -0.18903
  -0.01917	   0.81577	  -0.28253	   0.08948
   1.86562	   0.57861	   0.47088	  -0.37598
   1.53512	   1.42629	   0.25861	   0.25876
   0.33463	   0.50889	   0.04389	  -0.05318
  -0.08466	   0.63309	  -0.10947	   0.12932
  -0.19231	   1.54105	   0.36568	   0.32433
   0.95786	  -0.41525	   0.01267	   0.32002
   0.53339	  -0.96356	   0.14407	   0.29966
  -1.14222	   1.16630	  -0.20932	  -0.40024
   1.48187	  -1.39557	   0.25102	   0.42122
  -0.38366	  -1.39279	   0.40498	   0.14244
   1.09657	  -0.68602	  -0.49599	   0.56087
